ORG_CODE_ID,ORG_NAME,TRANSFER_EVENT_ID,TRANSFER_EVENT_TYPE,TRANSFER_COURSE_NAME,MMU_EVENT_ID,MMU_EVENT_TYPE,MMU_COURSE_NAME
"O000040428","North Iowa Area Community College","BCA189","Lecture","Microcomputer Literacy","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","BCA179","Lecture","Powerpoint Multimedia","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","BCA184","Lecture","Comprehensive Webpage Design Software","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","BCA134","Lecture","Word Processing","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AUT924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AUT928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AUT889","Lecture","Technical Lab II","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AUT818","Lecture","Automotive Engine Performance III","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AUT888","Lecture","Technical Lab I","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","BCA070","Lecture","CRE Computer Skills","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","BCA126","Lecture","Introduction to Word Processing","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","BCA127","Lecture","Advanced Word Processing","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","BCA113","Lecture","Introduction to Data and Network Communi","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","BCA080","Lecture","College Prep: Computer","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","BCA085","Lecture","College Prep: Computer II","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGC101","Lecture","Composting 101","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGC103","Lecture","Computer Applications Ag","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB470","Lecture","Agricultural Accounting","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGC115","Lecture","Ag Career Orientation","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGC313","Lecture","Leadership in Agriculture","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGC924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGC210","Lecture","Employment Seminar","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGC130","Lecture","Mathematics I - Agriculture","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGC160","Lecture","Introduction to Technical Chemistry","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB466","Lecture","Agricultural Finance","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB133","Lecture","Introduction to Agribusiness","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB138","Lecture","Principals of Agribusiness","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB101","Lecture","Agricultural Economics","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGA928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGA948","Lecture","Special Projects: Agronomy","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB235","Lecture","Agricultural Commodities Marketing","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB332","Lecture","Agricultural Advertising/Merchandising","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB336","Lecture","Agricultural Salesmanship","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB330","Lecture","Elements of Farm Management","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB251","Lecture","Agribusiness Procedures","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGB322","Lecture","Ag Mechanics: Agribusiness","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE180","Lecture","Agricultural Mechanics-Horse Science","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE185","Lecture","Facilities Maintenance","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE170","Lecture","Health and Performance Management of the","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE168","Lecture","Horse Breeds Selection","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE169","Lecture","Horse Production Proficiency","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE203","Lecture","Equine Genetics","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE213","Lecture","Management of the Racing Thoroughbred","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE230","Lecture","Training I","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE212","Lecture","Horse Business Practices","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE205","Lecture","Breeding Management","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE206","Lecture","Advanced Breeding Management","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE161","Lecture","Instructing Horsemanship","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE107","Lecture","Trail Riding","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE108","Lecture","Introduction to Horsemanship-Balanced Se","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE104","Lecture","Total Fitness for the Rider","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGC928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGC932","Lecture","Internship","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE109","Lecture","Horsemanship-Balanced Seat","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE120","Lecture","Horse Evaluation","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE130","Lecture","Horse Nutrition","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE112","Lecture","Advanced Horsemanship Techniques","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE110","Lecture","Beginning Western Balanced Seat","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGE111","Lecture","Advanced Western Horsemanship","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","AGA924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ACC928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ADM105","Lecture","Introduction to Keyboarding","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ACC924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ACC491","Lecture","Accounting Capstone","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ACC500","Lecture","Accounting for Entrepreneurs","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ADM122","Lecture","Document Formatting","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ADM163","Lecture","Office Concepts and Procedures","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ADM164","Lecture","Administrative Office Applications","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ADM154","Lecture","Business Communication","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ADM133","Lecture","Business Math and Calculators","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ADM142","Lecture","Desktop Publishing","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ACC362","Lecture","Accounting Spreadsheets","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ACC156","Lecture","Managerial Accounting","BC 266","Lecture","Principles Of Accounting II"
"O000040428","North Iowa Area Community College","ACC160","Lecture","Payroll Accounting","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ACC152","Lecture","Financial Accounting","BC 265","Lecture","Principles Of Accounting I"
"O000040428","North Iowa Area Community College","AGN223","Lecture","Aquatic Wildlife","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ACC111","Lecture","Intro to Accounting","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ACC191","Lecture","Financial Analysis","OT","Lecture","Generic Course"
"O000040428","North Iowa Area Community College","ACC265","Lecture","Income Tax Accounting","BC 442","Lecture","Tax Accounting"
"O000040428","North Iowa Area Community College","ACC311","Lecture","Computer Accounting","OT","Lecture","Generic Course"
